ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento,id_registro,flag_quantidade_invalida,Valor_Total_Corrigido
7642,2025-01-22 16:52:04.000000000,Tênis E,Moda,338.84,5,0.17,1406.19,Brasília,Boleto,6647,False,1406.1859999999997
7652,2025-01-22 17:35:06.000000000,Smartphone P,Eletrônicos,3165.38,5,0.03,15352.09,Salvador,Cartão de Débito,6648,False,15352.093
7636,2025-01-22 18:36:28.000000000,Livro J,Livros,118.5,4,0.04,455.04,Curitiba,Cartão de Crédito,6649,False,455.03999999999996
7650,2025-01-22 18:58:19.000000000,Jaqueta F,Moda,367.85,4,0.07,1368.4,Brasília,Pix,6650,False,1368.402
7644,2025-01-22 20:30:07.000000000,Calça K,Moda,355.99,3,0.15,907.77,Goiânia,Boleto,6651,False,907.7745
7635,2025-01-22 20:33:09.000000000,Curso Online L,Educação,649.58,2,0.12,1143.26,São Paulo,Cartão de Crédito,6652,False,1143.2608
7661,2025-01-23 06:42:48.000000000,Fone C,Eletrônicos,1626.54,1,0.05,1545.21,São Paulo,Boleto,6653,False,1545.213
7653,2025-01-23 09:57:29.000000000,Camisa V,Moda,301.91,2,0.06,567.59,Brasília,Cartão de Crédito,6654,False,567.5908000000001
7662,2025-01-23 10:05:05.000000000,Calça K,Moda,355.99,2,0.15,605.18,Fortaleza,Cartão de Débito,6655,False,605.183
7656,2025-01-23 11:06:15.000000000,Cafeteira L,Eletrodomésticos,1181.22,3,0.03,3437.35,Rio De Janeiro,Pix,6656,False,3437.3502
7664,2025-01-23 11:43:17.000000000,Fone C,Eletrônicos,1626.54,5,0.04,7807.39,Fortaleza,Cartão de Débito,6657,False,7807.392
7660,2025-01-23 13:34:33.000000000,Mesa R,Móveis,1692.0,1,0.17,1404.36,Porto Alegre,Cartão de Débito,6658,False,1404.36
7655,2025-01-23 14:07:45.000000000,Fone C,Eletrônicos,1626.54,3,0.01,4830.82,Florianópolis,Cartão de Crédito,6659,False,4830.8238
7657,2025-01-23 14:47:50.000000000,Tênis E,Moda,338.84,3,0.11,904.7,Goiânia,Boleto,6660,False,904.7028
7667,2025-01-23 15:34:21.000000000,Cafeteira L,Eletrodomésticos,1181.22,2,0.14,2031.7,Recife,Pix,6661,False,2031.6984
7668,2025-01-23 15:38:38.000000000,Monitor Q,Moda,2776.1,2,0.09,5052.5,Porto Alegre,Cartão de Débito,6662,False,5052.502
7665,2025-01-23 15:45:49.000000000,Mesa C,Móveis,1682.78,4,0.16,5654.14,Rio De Janeiro,Pix,6663,False,5654.1408
7669,2025-01-23 16:04:37.000000000,Jaqueta P,Moda,346.61,1,0.03,336.21,São Paulo,Cartão de Débito,6664,False,336.2117
7663,2025-01-23 18:03:56.000000000,Curso Online O,Educação,731.98,2,0.02,1434.68,Belo Horizonte,Cartão de Crédito,6665,False,1434.6808
7659,2025-01-23 18:33:16.000000000,Cadeira C,Móveis,1791.17,2,0.12,3152.46,Goiânia,Cartão de Débito,6666,False,3152.4592000000002
7658,2025-01-23 18:54:50.000000000,Jaqueta J,Moda,323.03,4,0.12,1137.07,Curitiba,Pix,6667,False,1137.0656
7654,2025-01-23 19:49:39.000000000,Air Fryer F,Eletrodomésticos,1139.4,2,0.13,1982.56,Campinas,Cartão de Débito,6668,False,1982.556
7666,2025-01-23 21:27:58.000000000,Mesa R,Móveis,1692.0,4,0.1,6091.2,Fortaleza,Boleto,6669,False,6091.2
7674,2025-01-24 04:11:00.000000000,Mesa F,Móveis,1613.02,5,0.12,7097.29,Fortaleza,Boleto,6670,False,7097.2880000000005
7694,2025-01-24 05:12:28.000000000,Jaqueta J,Moda,323.03,1,0.13,281.04,Florianópolis,Pix,6671,False,281.0361
7684,2025-01-24 07:31:26.000000000,Notebook Y,Eletrônicos,2957.81,4,0.19,9583.3,Curitiba,Pix,6672,False,9583.3044
7688,2025-01-24 09:12:31.000000000,Livro A,Livros,124.86,2,0.2,199.78,Brasília,Boleto,6673,False,199.776
7691,2025-01-24 10:37:10.000000000,Tênis E,Moda,338.84,5,0.16,1423.13,Recife,Cartão de Crédito,6674,False,1423.1279999999997
7670,2025-01-24 11:27:22.000000000,Jaqueta F,Moda,367.85,4,0.16,1235.98,Florianópolis,Pix,6675,False,1235.976
7679,2025-01-24 11:30:35.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.06,5551.73,Florianópolis,Pix,6676,False,5551.734
7672,2025-01-24 11:49:11.000000000,Fone J,Eletrônicos,2617.74,4,0.0,10470.96,Belo Horizonte,Boleto,6677,False,10470.96
7678,2025-01-24 11:51:46.000000000,Calça C,Moda,326.14,4,0.06,1226.29,Curitiba,Boleto,6678,False,1226.2864
7692,2025-01-24 12:26:39.000000000,Air Fryer F,Eletrodomésticos,1139.4,5,0.01,5640.03,Campinas,Cartão de Débito,6679,False,5640.03
7671,2025-01-24 12:26:54.000000000,Fone J,Eletrônicos,2617.74,1,0.13,2277.43,Curitiba,Cartão de Débito,6680,False,2277.4338
7693,2025-01-24 13:01:28.000000000,Fone J,Eletrônicos,2617.74,3,0.12,6910.83,Salvador,Cartão de Crédito,6681,False,6910.833599999999
7685,2025-01-24 13:05:36.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.03,5728.92,Rio De Janeiro,Boleto,6682,False,5728.917
7680,2025-01-24 13:20:39.000000000,Tênis Y,Moda,341.81,4,0.18,1121.14,Florianópolis,Cartão de Débito,6683,False,1121.1368
7681,2025-01-24 13:23:27.000000000,Tênis E,Moda,338.84,6,0.02,1328.25,Salvador,Cartão de Crédito,6684,False,1992.3791999999999
7683,2025-01-24 14:16:35.000000000,Mesa C,Móveis,1682.78,1,0.16,1413.54,Salvador,Cartão de Débito,6685,False,1413.5352
7687,2025-01-24 14:58:30.000000000,Livro J,Livros,118.5,3,0.02,348.39,Brasília,Boleto,6686,False,348.39
7673,2025-01-24 15:00:54.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.03,1088.57,Curitiba,Cartão de Débito,6687,False,1088.5728
7689,2025-01-24 15:12:03.000000000,Cadeira O,Móveis,1701.19,4,0.08,6260.38,Recife,Boleto,6688,False,6260.3792
7677,2025-01-24 15:49:40.000000000,Calça K,Moda,355.99,5,0.02,1744.35,Brasília,Pix,6689,False,1744.351
7682,2025-01-24 16:10:37.000000000,Camisa V,Moda,301.91,4,0.19,978.19,Goiânia,Cartão de Crédito,6690,False,978.1884000000001
7676,2025-01-24 16:21:09.000000000,Fone X,Eletrônicos,2957.24,5,0.17,12272.55,Florianópolis,Pix,6691,False,12272.545999999998
7675,2025-01-24 16:24:17.000000000,Notebook Y,Eletrônicos,2957.81,5,0.05,14049.6,Rio De Janeiro,Cartão de Crédito,6692,False,14049.597499999998
7690,2025-01-24 18:05:29.000000000,Camisa U,Moda,337.22,3,0.09,920.61,Belo Horizonte,Cartão de Débito,6693,False,920.6106000000001
7699,2025-01-25 09:02:55.000000000,Mesa C,Móveis,1682.78,2,0.17,2793.41,São Paulo,Cartão de Crédito,6695,False,2793.4148
7710,2025-01-25 10:06:45.000000000,Cadeira D,Móveis,1723.34,5,0.14,7410.36,Belo Horizonte,Boleto,6696,False,7410.361999999999
7707,2025-01-25 11:46:40.000000000,Livro A,Livros,124.86,1,0.01,123.61,Campinas,Boleto,6697,False,123.6114
7712,2025-01-25 11:48:06.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.18,2760.71,Brasília,Cartão de Débito,6698,False,2760.7104000000004
7704,2025-01-25 12:02:49.000000000,Curso Online L,Educação,649.58,5,0.05,3085.5,Brasília,Cartão de Crédito,6699,False,3085.505
7708,2025-01-25 12:03:15.000000000,Notebook H,Eletrônicos,2924.86,2,0.02,5732.73,Brasília,Cartão de Crédito,6700,False,5732.7256
7702,2025-01-25 12:39:55.000000000,Calça M,Moda,359.68,3,0.13,938.76,Recife,Cartão de Crédito,6701,False,938.7647999999999
7697,2025-01-25 12:45:27.000000000,Cadeira D,Móveis,1723.34,2,0.14,2964.14,Rio De Janeiro,Cartão de Crédito,6702,False,2964.1448
7711,2025-01-25 12:58:20.000000000,Calça C,Moda,326.14,3,0.01,968.64,Goiânia,Boleto,6703,False,968.6357999999999
7696,2025-01-25 13:09:16.000000000,Camisa W,Moda,347.56,4,0.19,1126.09,Porto Alegre,Pix,6704,False,1126.0944000000002
7709,2025-01-25 13:14:30.000000000,Calça C,Moda,326.14,1,0.18,267.43,Brasília,Cartão de Débito,6705,False,267.4348
7695,2025-01-25 14:27:51.000000000,Fone J,Eletrônicos,2617.74,1,0.01,2591.56,Goiânia,Cartão de Débito,6706,False,2591.5625999999997
7698,2025-01-25 14:53:53.000000000,Cafeteira J,Eletrodomésticos,1092.74,3,0.17,2720.92,Goiânia,Cartão de Débito,6707,False,2720.9226
7700,2025-01-25 15:41:50.000000000,Mesa C,Móveis,1682.78,1,0.01,1665.95,Campinas,Cartão de Débito,6708,False,1665.9522
7705,2025-01-25 16:01:00.000000000,Tênis L,Moda,340.77,5,0.19,1380.12,Porto Alegre,Cartão de Crédito,6709,False,1380.1185
7701,2025-01-25 17:40:49.000000000,Curso Online L,Educação,649.58,4,0.02,2546.35,Brasília,Boleto,6710,False,2546.3536
7706,2025-01-25 18:07:46.000000000,Jaqueta J,Moda,323.03,4,0.01,1279.2,Brasília,Cartão de Débito,6711,False,1279.1988
7703,2025-01-25 21:28:14.000000000,Tênis Y,Moda,341.81,2,0.05,649.44,São Paulo,Cartão de Débito,6712,False,649.439
7716,2025-01-26 00:02:20.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.09,1074.91,Goiânia,Cartão de Crédito,6713,False,1074.9102
7714,2025-01-26 00:37:30.000000000,Curso Online L,Educação,649.58,3,0.09,1773.35,Fortaleza,Cartão de Crédito,6714,False,1773.3534000000002
7726,2025-01-26 08:23:47.000000000,Mesa F,Móveis,1613.02,2,0.14,2774.39,Recife,Cartão de Débito,6715,False,2774.3944
7724,2025-01-26 09:30:54.000000000,Camisa V,Moda,301.91,3,0.02,887.62,Rio De Janeiro,Cartão de Crédito,6716,False,887.6154
7732,2025-01-26 10:13:31.000000000,Monitor Q,Eletrônicos,2776.1,4,0.16,9327.7,Fortaleza,Pix,6717,False,9327.696
7731,2025-01-26 10:21:39.000000000,Cadeira D,Móveis,1723.34,3,0.16,4342.82,São Paulo,Cartão de Crédito,6718,False,4342.8168
7729,2025-01-26 10:36:39.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.18,4963.91,São Paulo,Pix,6719,False,4963.911000000001
7730,2025-01-26 12:19:55.000000000,Smartphone P,Eletrônicos,3165.38,4,0.13,11015.52,Rio De Janeiro,Cartão de Crédito,6720,False,11015.5224
7722,2025-01-26 13:09:01.000000000,Jaqueta J,Moda,323.03,3,0.1,872.18,Florianópolis,Boleto,6721,False,872.1809999999999
7728,2025-01-26 13:47:59.000000000,Smartphone N,Eletrônicos,2795.97,3,0.01,8304.03,Goiânia,Pix,6722,False,8304.0309
7725,2025-01-26 14:00:10.000000000,Camisa V,Moda,301.91,1,0.01,298.89,Campinas,Pix,6723,False,298.89090000000004
7723,2025-01-26 14:22:41.000000000,Cadeira O,Móveis,1701.19,4,0.06,6396.47,Salvador,Boleto,6724,False,6396.4744
7713,2025-01-26 14:32:20.000000000,Air Fryer I,Eletrodomésticos,1210.71,2,0.11,2155.06,São Paulo,Cartão de Crédito,6725,False,2155.0638
7719,2025-01-26 15:19:20.000000000,Jaqueta P,Moda,346.61,6,0.12,305.02,Florianópolis,Pix,6726,False,1830.1008
7727,2025-01-26 16:02:14.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.18,2802.92,Recife,Pix,6727,False,2802.9240000000004
7720,2025-01-26 16:21:49.000000000,Calça K,Moda,355.99,5,0.03,1726.55,Florianópolis,Cartão de Crédito,6728,False,1726.5515
7715,2025-01-26 17:18:50.000000000,Smartphone N,Eletrônicos,2795.97,3,0.12,7381.36,Florianópolis,Boleto,6729,False,7381.3607999999995
7717,2025-01-26 18:22:13.000000000,Air Fryer I,Eletrodomésticos,1210.71,2,0.04,2324.56,Rio De Janeiro,Boleto,6730,False,2324.5632
7721,2025-01-26 18:56:17.000000000,Curso Online O,Educação,731.98,5,0.0,3659.9,Campinas,Cartão de Débito,6731,False,3659.9
7718,2025-01-26 20:45:58.000000000,Livro J,Livros,118.5,5,0.15,503.62,Fortaleza,Cartão de Débito,6732,False,503.625
7747,2025-01-27 07:10:01.000000000,Calça M,Moda,359.68,4,0.16,1208.52,Salvador,Pix,6733,False,1208.5248
7745,2025-01-27 08:15:32.000000000,Fone C,Eletrônicos,1626.54,5,0.13,7075.45,Campinas,Pix,6734,False,7075.449
7740,2025-01-27 09:25:56.000000000,Tênis Y,Moda,341.81,4,0.13,1189.5,Fortaleza,Cartão de Débito,6735,False,1189.4988
7739,2025-01-27 10:13:58.000000000,Smartphone L,Eletrônicos,2719.35,5,0.02,13324.82,Curitiba,Cartão de Débito,6736,False,13324.815
7742,2025-01-27 11:20:23.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.19,956.79,Curitiba,Cartão de Crédito,6737,False,956.7882000000001
7743,2025-01-27 11:33:18.000000000,Tênis Y,Moda,341.81,4,0.12,1203.17,Curitiba,Cartão de Débito,6738,False,1203.1712
7736,2025-01-27 11:43:08.000000000,Curso Online L,Educação,649.58,2,0.13,1130.27,Brasília,Boleto,6739,False,1130.2692
7735,2025-01-27 12:31:59.000000000,Cafeteira J,Eletrodomésticos,1092.74,5,0.14,4698.78,Rio De Janeiro,Boleto,6740,False,4698.782
7734,2025-01-27 13:04:21.000000000,Smartphone N,Eletrônicos,2795.97,2,0.08,5144.58,Salvador,Pix,6741,False,5144.5848
7738,2025-01-27 13:20:14.000000000,Mesa C,Móveis,1682.78,6,0.19,2726.1,Salvador,Cartão de Crédito,6742,False,8178.310800000001
7748,2025-01-27 13:48:53.000000000,Jaqueta J,Moda,323.03,4,0.1,1162.91,Porto Alegre,Pix,6743,False,1162.908
7749,2025-01-27 13:56:45.000000000,Mesa C,Móveis,1682.78,3,0.2,4038.67,Brasília,Cartão de Débito,6744,False,4038.6720000000005
7737,2025-01-27 16:29:25.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.01,4794.41,Goiânia,Pix,6745,False,4794.4116
7744,2025-01-27 17:03:22.000000000,Monitor R,Eletrônicos,2873.03,5,0.17,11923.07,Salvador,Cartão de Crédito,6746,False,11923.0745
7746,2025-01-27 19:45:39.000000000,Mesa F,Móveis,1613.02,4,0.05,6129.48,Campinas,Cartão de Crédito,6747,False,6129.476
7733,2025-01-27 20:24:05.000000000,Fone C,Eletrônicos,1626.54,5,0.08,7482.08,Campinas,Boleto,6748,False,7482.084
7741,2025-01-27 22:47:08.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.12,2962.71,Salvador,Pix,6749,False,2962.7136
7754,2025-01-28 03:22:29.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.19,909.01,Porto Alegre,Boleto,6750,False,909.0144
7758,2025-01-28 08:27:09.000000000,Tênis L,Moda,340.77,4,0.16,1144.99,São Paulo,Cartão de Crédito,6751,False,1144.9871999999998
7761,2025-01-28 08:29:29.000000000,Notebook Y,Eletrônicos,2957.81,1,0.2,2366.25,Goiânia,Boleto,6752,False,2366.248
7750,2025-01-28 11:26:22.000000000,Cadeira D,Móveis,1723.34,4,0.06,6479.76,São Paulo,Pix,6753,False,6479.7584
7759,2025-01-28 12:14:06.000000000,Monitor R,Eletrônicos,2873.03,3,0.09,7843.37,Campinas,Cartão de Crédito,6754,False,7843.3719
7755,2025-01-28 12:26:21.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.11,5387.66,Campinas,Cartão de Crédito,6755,False,5387.659500000001
7762,2025-01-28 12:51:27.000000000,Livro J,Eletrodomésticos,118.5,3,0.12,312.84,Salvador,Cartão de Crédito,6756,False,312.84
7751,2025-01-28 13:28:56.000000000,Monitor Q,Eletrônicos,2776.1,3,0.01,8245.02,Fortaleza,Cartão de Crédito,6757,False,8245.017
7752,2025-01-28 14:57:21.000000000,Camisa W,Moda,347.56,4,0.06,1306.83,Campinas,Boleto,6758,False,1306.8256
7760,2026-01-15 10:00:00.000000000,Curso Online O,Educação,731.98,5,0.02,3586.7,Florianópolis,Pix,6759,False,3586.702
7757,2025-01-28 17:38:53.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.05,4600.7,Recife,Cartão de Débito,6760,False,4600.698
7753,2025-01-28 17:43:15.000000000,Tênis L,Moda,340.77,5,0.2,1363.08,Fortaleza,Cartão de Débito,6761,False,1363.08
7782,2025-01-29 07:53:36.000000000,Livro F,Moda,123.97,2,0.0,247.94,Brasília,Boleto,6763,False,247.94
7763,2025-01-29 08:20:46.000000000,Camisa W,Moda,347.56,3,0.07,969.69,Belo Horizonte,Boleto,6764,False,969.6924
7766,2025-01-29 08:56:17.000000000,Mesa F,Móveis,1613.02,1,0.09,1467.85,Brasília,Cartão de Crédito,6765,False,1467.8482000000001
7775,2025-01-29 09:05:55.000000000,Cadeira C,Móveis,1791.17,3,0.16,4513.75,São Paulo,Pix,6766,False,4513.7484
7770,2025-01-29 09:46:31.000000000,Tênis Y,Moda,341.81,1,0.06,321.3,Florianópolis,Pix,6767,False,321.3014
7778,2025-01-29 10:13:38.000000000,Jaqueta J,Moda,323.03,1,0.09,293.96,Fortaleza,Cartão de Débito,6768,False,293.9573
7781,2025-01-29 11:07:20.000000000,Livro F,Livros,123.97,1,0.13,107.85,Salvador,Pix,6769,False,107.8539
7772,2025-01-29 11:29:56.000000000,Cadeira O,Móveis,1701.19,4,0.1,6124.28,Rio De Janeiro,Boleto,6770,False,6124.284000000001
7767,2025-01-29 12:09:14.000000000,Mesa C,Móveis,1682.78,1,0.19,1363.05,Salvador,Cartão de Crédito,6771,False,1363.0518
7765,2025-01-29 12:10:24.000000000,Calça M,Moda,359.68,3,0.03,1046.67,Rio De Janeiro,Pix,6772,False,1046.6688
7769,2025-01-29 12:23:57.000000000,Notebook S,Eletrônicos,2936.46,5,0.13,12773.6,Belo Horizonte,Pix,6773,False,12773.600999999999
7777,2025-01-29 12:28:09.000000000,Livro F,Livros,123.97,2,0.1,223.15,Salvador,Cartão de Débito,6774,False,223.14600000000002
7768,2025-01-29 13:18:57.000000000,Curso Online O,Educação,731.98,2,0.01,1449.32,Florianópolis,Cartão de Crédito,6775,False,1449.3204
7773,2025-01-29 15:09:27.000000000,Cadeira C,Móveis,1791.17,2,0.14,3080.81,Campinas,Boleto,6776,False,3080.8124000000003
7776,2025-01-29 16:22:51.000000000,Calça C,Moda,326.14,5,0.15,1386.09,Campinas,Boleto,6777,False,1386.0949999999998
7771,2025-01-29 16:51:55.000000000,Fone J,Educação,2617.74,2,0.14,4502.51,Recife,Boleto,6778,False,4502.5127999999995
7764,2025-01-29 18:50:43.000000000,Jaqueta P,Educação,346.61,4,0.12,1220.07,Campinas,Boleto,6779,False,1220.0672
7774,2025-01-29 19:42:26.000000000,Cadeira D,Móveis,1723.34,6,0.19,5583.62,Salvador,Cartão de Crédito,6780,False,8375.4324
7779,2025-01-29 20:17:52.000000000,Notebook H,Eletrônicos,2924.86,2,0.2,4679.78,Recife,Pix,6781,False,4679.776000000001
7780,2025-01-29 21:21:16.000000000,Notebook Y,Eletrônicos,2957.81,1,0.2,2366.25,Florianópolis,Cartão de Crédito,6782,False,2366.248
7791,2025-01-30 09:27:58.000000000,Smartphone P,Eletrônicos,3165.38,4,0.2,10129.22,Goiânia,Boleto,6783,False,10129.216
7794,2025-01-30 11:31:01.000000000,Cadeira C,Móveis,1791.17,2,0.18,2937.52,Salvador,Cartão de Débito,6784,False,2937.5188000000003
7796,2025-01-30 12:06:31.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.18,4843.0,Fortaleza,Boleto,6785,False,4843.002
7790,2025-01-30 13:21:20.000000000,Livro F,Livros,123.97,6,0.17,411.58,Florianópolis,Cartão de Crédito,6786,False,617.3706
7786,2025-01-30 13:25:31.000000000,Monitor R,Eletrônicos,2873.03,4,0.12,10113.07,Belo Horizonte,Boleto,6787,False,10113.0656
7785,2025-01-30 13:27:35.000000000,Mesa R,Móveis,1692.0,1,0.18,1387.44,São Paulo,Cartão de Débito,6788,False,1387.44
7795,2025-01-30 14:08:39.000000000,Cafeteira J,Eletrodomésticos,1092.74,1,0.09,994.39,Recife,Cartão de Débito,6789,False,994.3934
7789,2025-01-30 14:43:00.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.15,2832.49,Brasília,Boleto,6790,False,2832.489
7798,2025-01-30 14:57:37.000000000,Tênis L,Moda,340.77,2,0.15,579.31,São Paulo,Cartão de Crédito,6791,False,579.309
7788,2025-01-30 15:45:06.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.12,1039.47,Curitiba,Pix,6792,False,1039.4736
7787,2025-01-30 16:25:23.000000000,Livro F,Livros,123.97,3,0.14,319.84,Curitiba,Cartão de Débito,6793,False,319.84259999999995
7793,2025-01-30 16:36:31.000000000,Notebook H,Eletrônicos,2924.86,4,0.19,9476.55,Campinas,Pix,6794,False,9476.546400000001
7797,2025-01-30 16:51:53.000000000,Tênis Y,Moda,341.81,1,0.05,324.72,Salvador,Boleto,6795,False,324.7195
7783,2025-01-30 17:13:20.000000000,Jaqueta F,Moda,367.85,3,0.06,1037.34,Florianópolis,Pix,6796,False,1037.3370000000002
7792,2025-01-30 20:04:42.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.01,3299.02,São Paulo,Pix,6797,False,3299.0166
7784,2025-01-30 20:31:51.000000000,Cadeira D,Móveis,1723.34,1,0.02,1688.87,Fortaleza,Pix,6798,False,1688.8732
7818,2025-01-31 05:08:28.000000000,Monitor R,Eletrônicos,2873.03,2,0.01,5688.6,Salvador,Cartão de Débito,6799,False,5688.5994
7807,2025-01-31 08:47:27.000000000,Curso Online L,Educação,649.58,3,0.08,1792.84,Salvador,Boleto,6800,False,1792.8408000000004
7819,2025-01-31 10:43:32.000000000,Cadeira C,Móveis,1791.17,4,0.08,6591.51,Rio De Janeiro,Cartão de Crédito,6801,False,6591.5056
7799,2025-01-31 10:53:57.000000000,Tênis E,Moda,338.84,5,0.17,1406.19,Porto Alegre,Boleto,6802,False,1406.1859999999997
7806,2025-01-31 10:56:47.000000000,Cadeira O,Móveis,1701.19,4,0.1,6124.28,Fortaleza,Cartão de Crédito,6803,False,6124.284000000001
7809,2025-01-31 11:12:50.000000000,Notebook S,Eletrônicos,2936.46,5,0.06,13801.36,Belo Horizonte,Cartão de Débito,6804,False,13801.362
7804,2025-01-31 11:52:42.000000000,Livro F,Livros,123.97,6,0.14,533.07,Fortaleza,Cartão de Crédito,6805,False,639.6851999999999
7803,2025-01-31 11:55:00.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.12,3008.02,Porto Alegre,Cartão de Crédito,6806,False,3008.016
7817,2025-01-31 12:01:34.000000000,Fone J,Eletrônicos,2617.74,1,0.09,2382.14,Recife,Boleto,6807,False,2382.1434
7816,2025-01-31 12:44:53.000000000,Notebook S,Eletrônicos,2936.46,5,0.16,12333.13,Porto Alegre,Cartão de Crédito,6808,False,12333.132
7808,2025-01-31 12:44:58.000000000,Jaqueta P,Moda,346.61,2,0.2,554.58,Recife,Pix,6809,False,554.576
7810,2025-01-31 13:39:02.000000000,Monitor W,Eletrônicos,2892.83,4,0.13,10067.05,Fortaleza,Pix,6810,False,10067.0484
7802,2025-01-31 13:45:17.000000000,Cadeira C,Móveis,1791.17,5,0.14,7702.03,Belo Horizonte,Cartão de Débito,6811,False,7702.031
7813,2025-01-31 13:55:26.000000000,Notebook Y,Eletrônicos,2957.81,1,0.02,2898.65,Rio De Janeiro,Boleto,6812,False,2898.6538
7820,2025-01-31 14:30:51.000000000,Mesa R,Móveis,1692.0,3,0.05,4822.2,Campinas,Pix,6813,False,4822.2
7811,2025-01-31 16:19:57.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.07,4238.57,Belo Horizonte,Boleto,6814,False,4238.568
7801,2025-01-31 17:13:08.000000000,Smartphone L,Eletrônicos,2719.35,3,0.06,7668.57,Florianópolis,Boleto,6815,False,7668.566999999999
7812,2025-01-31 17:27:17.000000000,Camisa V,Moda,301.91,5,0.05,1434.07,Goiânia,Cartão de Débito,6816,False,1434.0725000000002
7805,2025-01-31 18:56:45.000000000,Tênis E,Moda,338.84,5,0.02,1660.32,Campinas,Pix,6817,False,1660.3159999999998
7800,2025-01-31 19:50:19.000000000,Notebook H,Eletrônicos,2924.86,4,0.1,10529.5,Recife,Cartão de Crédito,6819,False,10529.496000000001
7814,2025-01-31 20:52:12.000000000,Monitor W,Eletrônicos,2892.83,5,0.08,13307.02,Curitiba,Pix,6820,False,13307.018
7836,2025-02-01 08:12:16.000000000,Mesa F,Móveis,1613.02,4,0.09,5871.39,Goiânia,Pix,6821,False,5871.3928000000005
9484,2025-02-01 10:24:41.000000000,Jaqueta P,Moda,346.61,1,0.15,294.62,São Paulo,Cartão de Débito,6822,False,294.6185
