ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento,id_registro,flag_quantidade_invalida
7693,2025-01-24 13:01:28.000000000,Fone J,Eletrônicos,2617.74,3,0.12,6910.83,Salvador,Cartão de Crédito,6681,False
7685,2025-01-24 13:05:36.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.03,5728.92,Rio De Janeiro,Boleto,6682,False
7680,2025-01-24 13:20:39.000000000,Tênis Y,Moda,341.81,4,0.18,1121.14,Florianópolis,Cartão de Débito,6683,False
7681,2025-01-24 13:23:27.000000000,Tênis E,Moda,338.84,6,0.02,1328.25,Salvador,Cartão de Crédito,6684,False
7683,2025-01-24 14:16:35.000000000,Mesa C,Móveis,1682.78,1,0.16,1413.54,Salvador,Cartão de Débito,6685,False
7687,2025-01-24 14:58:30.000000000,Livro J,Livros,118.5,3,0.02,348.39,Brasília,Boleto,6686,False
7673,2025-01-24 15:00:54.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.03,1088.57,Curitiba,Cartão de Débito,6687,False
7689,2025-01-24 15:12:03.000000000,Cadeira O,Móveis,1701.19,4,0.08,6260.38,Recife,Boleto,6688,False
7677,2025-01-24 15:49:40.000000000,Calça K,Moda,355.99,5,0.02,1744.35,Brasília,Pix,6689,False
7682,2025-01-24 16:10:37.000000000,Camisa V,Moda,301.91,4,0.19,978.19,Goiânia,Cartão de Crédito,6690,False
7676,2025-01-24 16:21:09.000000000,Fone X,Eletrônicos,2957.24,5,0.17,12272.55,Florianópolis,Pix,6691,False
7675,2025-01-24 16:24:17.000000000,Notebook Y,Eletrônicos,2957.81,5,0.05,14049.6,Rio De Janeiro,Cartão de Crédito,6692,False
7690,2025-01-24 18:05:29.000000000,Camisa U,Moda,337.22,3,0.09,920.61,Belo Horizonte,Cartão de Débito,6693,False
7686,2025-01-24 20:57:44.000000000,Cafeteira L,Eletrodomésticos,1181.22,0,0.05,4488.64,Belo Horizonte,Cartão de Débito,6694,True
7699,2025-01-25 09:02:55.000000000,Mesa C,Móveis,1682.78,2,0.17,2793.41,São Paulo,Cartão de Crédito,6695,False
7710,2025-01-25 10:06:45.000000000,Cadeira D,Móveis,1723.34,5,0.14,7410.36,Belo Horizonte,Boleto,6696,False
7707,2025-01-25 11:46:40.000000000,Livro A,Livros,124.86,1,0.01,123.61,Campinas,Boleto,6697,False
7712,2025-01-25 11:48:06.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.18,2760.71,Brasília,Cartão de Débito,6698,False
7704,2025-01-25 12:02:49.000000000,Curso Online L,Educação,649.58,5,0.05,3085.5,Brasília,Cartão de Crédito,6699,False
7708,2025-01-25 12:03:15.000000000,Notebook H,Eletrônicos,2924.86,2,0.02,5732.73,Brasília,Cartão de Crédito,6700,False
7702,2025-01-25 12:39:55.000000000,Calça M,Moda,359.68,3,0.13,938.76,Recife,Cartão de Crédito,6701,False
7697,2025-01-25 12:45:27.000000000,Cadeira D,Móveis,1723.34,2,0.14,2964.14,Rio De Janeiro,Cartão de Crédito,6702,False
7711,2025-01-25 12:58:20.000000000,Calça C,Moda,326.14,3,0.01,968.64,Goiânia,Boleto,6703,False
7696,2025-01-25 13:09:16.000000000,Camisa W,Moda,347.56,4,0.19,1126.09,Porto Alegre,Pix,6704,False
7709,2025-01-25 13:14:30.000000000,Calça C,Moda,326.14,1,0.18,267.43,Brasília,Cartão de Débito,6705,False
7695,2025-01-25 14:27:51.000000000,Fone J,Eletrônicos,2617.74,1,0.01,2591.56,Goiânia,Cartão de Débito,6706,False
7698,2025-01-25 14:53:53.000000000,Cafeteira J,Eletrodomésticos,1092.74,3,0.17,2720.92,Goiânia,Cartão de Débito,6707,False
7700,2025-01-25 15:41:50.000000000,Mesa C,Móveis,1682.78,1,0.01,1665.95,Campinas,Cartão de Débito,6708,False
7705,2025-01-25 16:01:00.000000000,Tênis L,Moda,340.77,5,0.19,1380.12,Porto Alegre,Cartão de Crédito,6709,False
7701,2025-01-25 17:40:49.000000000,Curso Online L,Educação,649.58,4,0.02,2546.35,Brasília,Boleto,6710,False
7706,2025-01-25 18:07:46.000000000,Jaqueta J,Moda,323.03,4,0.01,1279.2,Brasília,Cartão de Débito,6711,False
7703,2025-01-25 21:28:14.000000000,Tênis Y,Moda,341.81,2,0.05,649.44,São Paulo,Cartão de Débito,6712,False
7716,2025-01-26 00:02:20.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.09,1074.91,Goiânia,Cartão de Crédito,6713,False
7714,2025-01-26 00:37:30.000000000,Curso Online L,Educação,649.58,3,0.09,1773.35,Fortaleza,Cartão de Crédito,6714,False
7726,2025-01-26 08:23:47.000000000,Mesa F,Móveis,1613.02,2,0.14,2774.39,Recife,Cartão de Débito,6715,False
7724,2025-01-26 09:30:54.000000000,Camisa V,Moda,301.91,3,0.02,887.62,Rio De Janeiro,Cartão de Crédito,6716,False
7732,2025-01-26 10:13:31.000000000,Monitor Q,Eletrônicos,2776.1,4,0.16,9327.7,Fortaleza,Pix,6717,False
7731,2025-01-26 10:21:39.000000000,Cadeira D,Móveis,1723.34,3,0.16,4342.82,São Paulo,Cartão de Crédito,6718,False
7729,2025-01-26 10:36:39.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.18,4963.91,São Paulo,Pix,6719,False
7730,2025-01-26 12:19:55.000000000,Smartphone P,Eletrônicos,3165.38,4,0.13,11015.52,Rio De Janeiro,Cartão de Crédito,6720,False
7722,2025-01-26 13:09:01.000000000,Jaqueta J,Moda,323.03,3,0.1,872.18,Florianópolis,Boleto,6721,False
7728,2025-01-26 13:47:59.000000000,Smartphone N,Eletrônicos,2795.97,3,0.01,8304.03,Goiânia,Pix,6722,False
7725,2025-01-26 14:00:10.000000000,Camisa V,Moda,301.91,1,0.01,298.89,Campinas,Pix,6723,False
7723,2025-01-26 14:22:41.000000000,Cadeira O,Móveis,1701.19,4,0.06,6396.47,Salvador,Boleto,6724,False
7713,2025-01-26 14:32:20.000000000,Air Fryer I,Eletrodomésticos,1210.71,2,0.11,2155.06,São Paulo,Cartão de Crédito,6725,False
7719,2025-01-26 15:19:20.000000000,Jaqueta P,Moda,346.61,6,0.12,305.02,Florianópolis,Pix,6726,False
7727,2025-01-26 16:02:14.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.18,2802.92,Recife,Pix,6727,False
7720,2025-01-26 16:21:49.000000000,Calça K,Moda,355.99,5,0.03,1726.55,Florianópolis,Cartão de Crédito,6728,False
7715,2025-01-26 17:18:50.000000000,Smartphone N,Eletrônicos,2795.97,3,0.12,7381.36,Florianópolis,Boleto,6729,False
7717,2025-01-26 18:22:13.000000000,Air Fryer I,Eletrodomésticos,1210.71,2,0.04,2324.56,Rio De Janeiro,Boleto,6730,False
7721,2025-01-26 18:56:17.000000000,Curso Online O,Educação,731.98,5,0.0,3659.9,Campinas,Cartão de Débito,6731,False
7718,2025-01-26 20:45:58.000000000,Livro J,Livros,118.5,5,0.15,503.62,Fortaleza,Cartão de Débito,6732,False
7747,2025-01-27 07:10:01.000000000,Calça M,Moda,359.68,4,0.16,1208.52,Salvador,Pix,6733,False
7745,2025-01-27 08:15:32.000000000,Fone C,Eletrônicos,1626.54,5,0.13,7075.45,Campinas,Pix,6734,False
7740,2025-01-27 09:25:56.000000000,Tênis Y,Moda,341.81,4,0.13,1189.5,Fortaleza,Cartão de Débito,6735,False
7739,2025-01-27 10:13:58.000000000,Smartphone L,Eletrônicos,2719.35,5,0.02,13324.82,Curitiba,Cartão de Débito,6736,False
7742,2025-01-27 11:20:23.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.19,956.79,Curitiba,Cartão de Crédito,6737,False
7743,2025-01-27 11:33:18.000000000,Tênis Y,Moda,341.81,4,0.12,1203.17,Curitiba,Cartão de Débito,6738,False
7736,2025-01-27 11:43:08.000000000,Curso Online L,Educação,649.58,2,0.13,1130.27,Brasília,Boleto,6739,False
7735,2025-01-27 12:31:59.000000000,Cafeteira J,Eletrodomésticos,1092.74,5,0.14,4698.78,Rio De Janeiro,Boleto,6740,False
7734,2025-01-27 13:04:21.000000000,Smartphone N,Eletrônicos,2795.97,2,0.08,5144.58,Salvador,Pix,6741,False
7738,2025-01-27 13:20:14.000000000,Mesa C,Móveis,1682.78,6,0.19,2726.1,Salvador,Cartão de Crédito,6742,False
7748,2025-01-27 13:48:53.000000000,Jaqueta J,Moda,323.03,4,0.1,1162.91,Porto Alegre,Pix,6743,False
7749,2025-01-27 13:56:45.000000000,Mesa C,Móveis,1682.78,3,0.2,4038.67,Brasília,Cartão de Débito,6744,False
7737,2025-01-27 16:29:25.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.01,4794.41,Goiânia,Pix,6745,False
7744,2025-01-27 17:03:22.000000000,Monitor R,Eletrônicos,2873.03,5,0.17,11923.07,Salvador,Cartão de Crédito,6746,False
7746,2025-01-27 19:45:39.000000000,Mesa F,Móveis,1613.02,4,0.05,6129.48,Campinas,Cartão de Crédito,6747,False
7733,2025-01-27 20:24:05.000000000,Fone C,Eletrônicos,1626.54,5,0.08,7482.08,Campinas,Boleto,6748,False
7741,2025-01-27 22:47:08.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.12,2962.71,Salvador,Pix,6749,False
7754,2025-01-28 03:22:29.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.19,909.01,Porto Alegre,Boleto,6750,False
7758,2025-01-28 08:27:09.000000000,Tênis L,Moda,340.77,4,0.16,1144.99,São Paulo,Cartão de Crédito,6751,False
7761,2025-01-28 08:29:29.000000000,Notebook Y,Eletrônicos,2957.81,1,0.2,2366.25,Goiânia,Boleto,6752,False
7750,2025-01-28 11:26:22.000000000,Cadeira D,Móveis,1723.34,4,0.06,6479.76,São Paulo,Pix,6753,False
7759,2025-01-28 12:14:06.000000000,Monitor R,Eletrônicos,2873.03,3,0.09,7843.37,Campinas,Cartão de Crédito,6754,False
7755,2025-01-28 12:26:21.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.11,5387.66,Campinas,Cartão de Crédito,6755,False
7762,2025-01-28 12:51:27.000000000,Livro J,Eletrodomésticos,118.5,3,0.12,312.84,Salvador,Cartão de Crédito,6756,False
7751,2025-01-28 13:28:56.000000000,Monitor Q,Eletrônicos,2776.1,3,0.01,8245.02,Fortaleza,Cartão de Crédito,6757,False
7752,2025-01-28 14:57:21.000000000,Camisa W,Moda,347.56,4,0.06,1306.83,Campinas,Boleto,6758,False
7760,2026-01-15 10:00:00.000000000,Curso Online O,Educação,731.98,5,0.02,3586.7,Florianópolis,Pix,6759,False
7757,2025-01-28 17:38:53.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.05,4600.7,Recife,Cartão de Débito,6760,False
7753,2025-01-28 17:43:15.000000000,Tênis L,Moda,340.77,5,0.2,1363.08,Fortaleza,Cartão de Débito,6761,False
7756,2025-01-28 21:33:29.000000000,Livro J,Livros,118.5,0,0.12,312.84,Recife,Boleto,6762,True
7782,2025-01-29 07:53:36.000000000,Livro F,Moda,123.97,2,0.0,247.94,Brasília,Boleto,6763,False
7763,2025-01-29 08:20:46.000000000,Camisa W,Moda,347.56,3,0.07,969.69,Belo Horizonte,Boleto,6764,False
7766,2025-01-29 08:56:17.000000000,Mesa F,Móveis,1613.02,1,0.09,1467.85,Brasília,Cartão de Crédito,6765,False
7775,2025-01-29 09:05:55.000000000,Cadeira C,Móveis,1791.17,3,0.16,4513.75,São Paulo,Pix,6766,False
7770,2025-01-29 09:46:31.000000000,Tênis Y,Moda,341.81,1,0.06,321.3,Florianópolis,Pix,6767,False
7778,2025-01-29 10:13:38.000000000,Jaqueta J,Moda,323.03,1,0.09,293.96,Fortaleza,Cartão de Débito,6768,False
7781,2025-01-29 11:07:20.000000000,Livro F,Livros,123.97,1,0.13,107.85,Salvador,Pix,6769,False
7772,2025-01-29 11:29:56.000000000,Cadeira O,Móveis,1701.19,4,0.1,6124.28,Rio De Janeiro,Boleto,6770,False
7767,2025-01-29 12:09:14.000000000,Mesa C,Móveis,1682.78,1,0.19,1363.05,Salvador,Cartão de Crédito,6771,False
7765,2025-01-29 12:10:24.000000000,Calça M,Moda,359.68,3,0.03,1046.67,Rio De Janeiro,Pix,6772,False
7769,2025-01-29 12:23:57.000000000,Notebook S,Eletrônicos,2936.46,5,0.13,12773.6,Belo Horizonte,Pix,6773,False
7777,2025-01-29 12:28:09.000000000,Livro F,Livros,123.97,2,0.1,223.15,Salvador,Cartão de Débito,6774,False
7768,2025-01-29 13:18:57.000000000,Curso Online O,Educação,731.98,2,0.01,1449.32,Florianópolis,Cartão de Crédito,6775,False
7773,2025-01-29 15:09:27.000000000,Cadeira C,Móveis,1791.17,2,0.14,3080.81,Campinas,Boleto,6776,False
7776,2025-01-29 16:22:51.000000000,Calça C,Moda,326.14,5,0.15,1386.09,Campinas,Boleto,6777,False
7771,2025-01-29 16:51:55.000000000,Fone J,Educação,2617.74,2,0.14,4502.51,Recife,Boleto,6778,False
7764,2025-01-29 18:50:43.000000000,Jaqueta P,Educação,346.61,4,0.12,1220.07,Campinas,Boleto,6779,False
7774,2025-01-29 19:42:26.000000000,Cadeira D,Móveis,1723.34,6,0.19,5583.62,Salvador,Cartão de Crédito,6780,False
7779,2025-01-29 20:17:52.000000000,Notebook H,Eletrônicos,2924.86,2,0.2,4679.78,Recife,Pix,6781,False
7780,2025-01-29 21:21:16.000000000,Notebook Y,Eletrônicos,2957.81,1,0.2,2366.25,Florianópolis,Cartão de Crédito,6782,False
7791,2025-01-30 09:27:58.000000000,Smartphone P,Eletrônicos,3165.38,4,0.2,10129.22,Goiânia,Boleto,6783,False
7794,2025-01-30 11:31:01.000000000,Cadeira C,Móveis,1791.17,2,0.18,2937.52,Salvador,Cartão de Débito,6784,False
7796,2025-01-30 12:06:31.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.18,4843.0,Fortaleza,Boleto,6785,False
7790,2025-01-30 13:21:20.000000000,Livro F,Livros,123.97,6,0.17,411.58,Florianópolis,Cartão de Crédito,6786,False
7786,2025-01-30 13:25:31.000000000,Monitor R,Eletrônicos,2873.03,4,0.12,10113.07,Belo Horizonte,Boleto,6787,False
7785,2025-01-30 13:27:35.000000000,Mesa R,Móveis,1692.0,1,0.18,1387.44,São Paulo,Cartão de Débito,6788,False
7795,2025-01-30 14:08:39.000000000,Cafeteira J,Eletrodomésticos,1092.74,1,0.09,994.39,Recife,Cartão de Débito,6789,False
7789,2025-01-30 14:43:00.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.15,2832.49,Brasília,Boleto,6790,False
7798,2025-01-30 14:57:37.000000000,Tênis L,Moda,340.77,2,0.15,579.31,São Paulo,Cartão de Crédito,6791,False
7788,2025-01-30 15:45:06.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.12,1039.47,Curitiba,Pix,6792,False
7787,2025-01-30 16:25:23.000000000,Livro F,Livros,123.97,3,0.14,319.84,Curitiba,Cartão de Débito,6793,False
7793,2025-01-30 16:36:31.000000000,Notebook H,Eletrônicos,2924.86,4,0.19,9476.55,Campinas,Pix,6794,False
7797,2025-01-30 16:51:53.000000000,Tênis Y,Moda,341.81,1,0.05,324.72,Salvador,Boleto,6795,False
7783,2025-01-30 17:13:20.000000000,Jaqueta F,Moda,367.85,3,0.06,1037.34,Florianópolis,Pix,6796,False
7792,2025-01-30 20:04:42.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.01,3299.02,São Paulo,Pix,6797,False
7784,2025-01-30 20:31:51.000000000,Cadeira D,Móveis,1723.34,1,0.02,1688.87,Fortaleza,Pix,6798,False
7818,2025-01-31 05:08:28.000000000,Monitor R,Eletrônicos,2873.03,2,0.01,5688.6,Salvador,Cartão de Débito,6799,False
7807,2025-01-31 08:47:27.000000000,Curso Online L,Educação,649.58,3,0.08,1792.84,Salvador,Boleto,6800,False
7819,2025-01-31 10:43:32.000000000,Cadeira C,Móveis,1791.17,4,0.08,6591.51,Rio De Janeiro,Cartão de Crédito,6801,False
7799,2025-01-31 10:53:57.000000000,Tênis E,Moda,338.84,5,0.17,1406.19,Porto Alegre,Boleto,6802,False
7806,2025-01-31 10:56:47.000000000,Cadeira O,Móveis,1701.19,4,0.1,6124.28,Fortaleza,Cartão de Crédito,6803,False
7809,2025-01-31 11:12:50.000000000,Notebook S,Eletrônicos,2936.46,5,0.06,13801.36,Belo Horizonte,Cartão de Débito,6804,False
7804,2025-01-31 11:52:42.000000000,Livro F,Livros,123.97,6,0.14,533.07,Fortaleza,Cartão de Crédito,6805,False
7803,2025-01-31 11:55:00.000000000,Air Fryer F,Eletrodomésticos,1139.4,3,0.12,3008.02,Porto Alegre,Cartão de Crédito,6806,False
7817,2025-01-31 12:01:34.000000000,Fone J,Eletrônicos,2617.74,1,0.09,2382.14,Recife,Boleto,6807,False
7816,2025-01-31 12:44:53.000000000,Notebook S,Eletrônicos,2936.46,5,0.16,12333.13,Porto Alegre,Cartão de Crédito,6808,False
7808,2025-01-31 12:44:58.000000000,Jaqueta P,Moda,346.61,2,0.2,554.58,Recife,Pix,6809,False
7810,2025-01-31 13:39:02.000000000,Monitor W,Eletrônicos,2892.83,4,0.13,10067.05,Fortaleza,Pix,6810,False
7802,2025-01-31 13:45:17.000000000,Cadeira C,Móveis,1791.17,5,0.14,7702.03,Belo Horizonte,Cartão de Débito,6811,False
7813,2025-01-31 13:55:26.000000000,Notebook Y,Eletrônicos,2957.81,1,0.02,2898.65,Rio De Janeiro,Boleto,6812,False
7820,2025-01-31 14:30:51.000000000,Mesa R,Móveis,1692.0,3,0.05,4822.2,Campinas,Pix,6813,False
7811,2025-01-31 16:19:57.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.07,4238.57,Belo Horizonte,Boleto,6814,False
7801,2025-01-31 17:13:08.000000000,Smartphone L,Eletrônicos,2719.35,3,0.06,7668.57,Florianópolis,Boleto,6815,False
7812,2025-01-31 17:27:17.000000000,Camisa V,Moda,301.91,5,0.05,1434.07,Goiânia,Cartão de Débito,6816,False
7805,2025-01-31 18:56:45.000000000,Tênis E,Moda,338.84,5,0.02,1660.32,Campinas,Pix,6817,False
7815,2025-01-31 19:03:57.000000000,Smartphone P,Eletrônicos,3165.38,0,0.07,14719.02,Goiânia,Pix,6818,True
7800,2025-01-31 19:50:19.000000000,Notebook H,Eletrônicos,2924.86,4,0.1,10529.5,Recife,Cartão de Crédito,6819,False
7814,2025-01-31 20:52:12.000000000,Monitor W,Eletrônicos,2892.83,5,0.08,13307.02,Curitiba,Pix,6820,False
7836,2025-02-01 08:12:16.000000000,Mesa F,Móveis,1613.02,4,0.09,5871.39,Goiânia,Pix,6821,False
9484,2025-02-01 10:24:41.000000000,Jaqueta P,Moda,346.61,1,0.15,294.62,São Paulo,Cartão de Débito,6822,False
7823,2025-02-01 10:40:39.000000000,Camisa U,Moda,337.22,1,0.19,273.15,Rio De Janeiro,Cartão de Crédito,6823,False
7830,2025-02-01 14:03:15.000000000,Monitor R,Eletrônicos,2873.03,5,0.0,14365.15,Fortaleza,Cartão de Débito,6824,False
7835,2025-02-01 14:28:57.000000000,Cadeira O,Móveis,1701.19,5,0.15,7230.06,Campinas,Cartão de Crédito,6825,False
7832,2025-02-01 15:12:50.000000000,Air Fryer F,Eletrodomésticos,1139.4,5,0.02,5583.06,Brasília,Boleto,6826,False
7833,2025-02-01 15:33:50.000000000,Livro F,Livros,123.97,5,0.2,495.88,São Paulo,Pix,6827,False
7828,2025-02-01 15:34:37.000000000,Monitor R,Eletrônicos,2873.03,1,0.02,2815.57,Recife,Boleto,6828,False
9484,2025-02-01 16:29:09.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.14,3919.54,Salvador,Cartão de Crédito,6829,False
7826,2025-02-01 17:54:20.000000000,Curso Online B,Educação,706.69,5,0.05,3356.78,Campinas,Cartão de Débito,6830,False
7831,2025-02-01 18:05:07.000000000,Notebook S,Eletrônicos,2936.46,3,0.01,8721.29,Recife,Cartão de Crédito,6831,False
7822,2025-02-01 18:46:36.000000000,Camisa W,Moda,347.56,4,0.11,1237.31,Campinas,Cartão de Débito,6832,False
7829,2025-02-01 19:25:41.000000000,Monitor Q,Eletrônicos,2776.1,4,0.1,9993.96,São Paulo,Boleto,6833,False
7825,2025-02-01 20:12:23.000000000,Jaqueta P,Moda,346.61,2,0.17,575.37,Brasília,Boleto,6834,False
7834,2025-02-01 20:12:57.000000000,Mesa C,Móveis,1682.78,1,0.1,1514.5,Rio De Janeiro,Cartão de Crédito,6835,False
7821,2025-02-01 20:36:45.000000000,Livro A,Livros,124.86,1,0.2,99.89,Florianópolis,Cartão de Débito,6836,False
7824,2025-02-01 21:16:23.000000000,Livro A,Livros,124.86,4,0.04,479.46,Campinas,Cartão de Débito,6837,False
7850,2025-02-02 01:53:13.000000000,Monitor W,Eletrônicos,2892.83,5,0.06,13596.3,São Paulo,Cartão de Débito,6838,False
7859,2025-02-02 09:37:08.000000000,Livro A,Livros,124.86,2,0.09,227.25,Goiânia,Pix,6839,False
7856,2025-02-02 09:40:31.000000000,Notebook S,Eletrônicos,2936.46,1,0.2,2349.17,Goiânia,Boleto,6840,False
7855,2025-02-02 09:43:50.000000000,Curso Online O,Educação,731.98,4,0.13,2547.29,Belo Horizonte,Cartão de Crédito,6841,False
7847,2025-02-02 10:21:45.000000000,Livro A,Livros,124.86,3,0.08,344.61,São Paulo,Pix,6842,False
7843,2025-02-02 11:41:59.000000000,Fone C,Eletrônicos,1626.54,0,0.12,1431.36,Recife,Cartão de Crédito,6843,True
7861,2025-02-02 12:12:22.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.08,5433.61,Goiânia,Boleto,6844,False
7838,2025-02-02 12:17:47.000000000,Fone J,Eletrônicos,2617.74,5,0.2,10470.96,Rio De Janeiro,Cartão de Débito,6845,False
7846,2025-02-02 13:18:13.000000000,Air Fryer I,Eletrodomésticos,1210.71,2,0.1,2179.28,Belo Horizonte,Cartão de Débito,6846,False
7862,2025-02-02 13:47:54.000000000,Camisa W,Moda,347.56,4,0.14,1195.61,Recife,Boleto,6847,False
7854,2025-02-02 14:00:10.000000000,Camisa U,Moda,337.22,4,0.18,1106.08,Rio De Janeiro,Cartão de Crédito,6848,False
7851,2025-02-02 14:16:05.000000000,Livro J,Livros,118.5,2,0.18,194.34,São Paulo,Boleto,6849,False
7840,2025-02-02 14:18:15.000000000,Smartphone L,Eletrônicos,2719.35,1,0.02,2664.96,Goiânia,Cartão de Débito,6850,False
7844,2025-02-02 14:56:56.000000000,Livro F,Livros,123.97,3,0.15,316.12,Salvador,Cartão de Crédito,6851,False
7839,2025-02-02 15:15:42.000000000,Fone C,Eletrônicos,1626.54,1,0.15,1382.56,Goiânia,Boleto,6852,False
7841,2025-02-02 15:25:54.000000000,Mesa R,Móveis,1692.0,1,0.14,1455.12,Goiânia,Cartão de Débito,6853,False
7848,2025-02-02 15:29:03.000000000,Jaqueta F,Moda,367.85,2,0.18,603.27,Campinas,Cartão de Débito,6854,False
7857,2025-02-02 16:58:32.000000000,Tênis E,Moda,338.84,5,0.1,1524.78,São Paulo,Cartão de Crédito,6855,False
7858,2025-02-02 17:18:07.000000000,Cafeteira L,Eletrodomésticos,1181.22,0,0.11,4205.14,Campinas,Cartão de Débito,6856,True
7860,2025-02-02 17:50:59.000000000,Curso Online B,Educação,706.69,3,0.04,2035.27,Florianópolis,Boleto,6857,False
7849,2025-02-02 18:17:14.000000000,Calça M,Moda,359.68,5,0.11,1600.58,Porto Alegre,Cartão de Crédito,6858,False
7845,2025-02-02 18:35:44.000000000,Air Fryer I,Eletrodomésticos,1210.71,3,0.02,3559.49,Brasília,Cartão de Débito,6859,False
7852,2025-02-02 18:42:17.000000000,Mesa F,Moda,1613.02,5,0.05,7661.84,Porto Alegre,Cartão de Crédito,6860,False
7853,2025-02-02 19:25:04.000000000,Notebook S,Eletrônicos,2936.46,4,0.14,10101.42,Belo Horizonte,Boleto,6861,False
7842,2025-02-02 21:37:03.000000000,Smartphone P,Eletrônicos,3165.38,3,0.14,8166.68,Recife,Pix,6862,False
7867,2025-02-03 10:00:16.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.03,4420.87,Porto Alegre,Cartão de Crédito,6863,False
7863,2025-02-03 10:03:58.000000000,Curso Online L,Educação,649.58,2,0.14,1117.28,Goiânia,Cartão de Débito,6864,False
7874,2025-02-03 10:26:23.000000000,Curso Online O,Educação,731.98,3,0.11,1954.39,Porto Alegre,Cartão de Débito,6865,False
7870,2025-02-03 11:05:08.000000000,Livro A,Moda,124.86,3,0.19,303.41,Porto Alegre,Boleto,6866,False
7864,2025-02-03 12:06:19.000000000,Jaqueta F,Moda,367.85,3,0.07,1026.3,Campinas,Pix,6867,False
7875,2025-02-03 15:55:32.000000000,Monitor R,Eletrônicos,2873.03,3,0.08,7929.56,Curitiba,Pix,6868,False
9484,2025-02-03 15:57:23.000000000,Livro J,Livros,118.5,4,0.03,459.78,Salvador,Cartão de Crédito,6869,False
7868,2025-02-03 16:06:02.000000000,Monitor R,Eletrônicos,2873.03,5,0.01,14221.5,Salvador,Cartão de Débito,6870,False
7871,2025-02-03 16:10:47.000000000,Notebook H,Eletrônicos,2924.86,4,0.01,11582.45,Porto Alegre,Boleto,6871,False
7872,2025-02-03 18:33:22.000000000,Fone J,Eletrônicos,2617.74,5,0.1,11779.83,Rio De Janeiro,Cartão de Crédito,6872,False
7869,2025-02-03 18:53:36.000000000,Jaqueta P,Moda,346.61,2,0.19,561.51,Goiânia,Cartão de Crédito,6873,False
