ID da Venda,Data da Venda,Produto,Categoria,Preço Unitário,Quantidade Vendida,Desconto,Valor Total,Localização,Forma de Pagamento
8147,2025-02-18 17:03:48.000000000,Smartphone L,Eletrônicos,2719.35,1,0.12,2393.03,Fortaleza,Boleto
8136,2025-02-18 18:12:21.000000000,Livro J,Livros,118.5,2,0.17,196.71,Florianópolis,Boleto
8146,2025-02-18 18:17:55.000000000,Livro A,Livros,124.86,4,0.15,424.52,Goiânia,Boleto
8135,2025-02-18 19:37:57.000000000,Tênis E,Moda,338.84,1,0.12,298.18,Rio de Janeiro,Cartão de Débito
8134,2025-02-18 20:43:50.000000000,Fone X,Eletrônicos,2957.24,4,0.11,10527.77,Belo Horizonte,Cartão de Crédito
8138,2025-02-18 20:54:33.000000000,Livro F,Livros,123.97,3,0.09,338.44,Salvador,Cartão de Débito
8154,2025-02-19 07:12:43.000000000,Mesa R,Móveis,1692.0,4,0.03,6564.96,São Paulo,Cartão de Débito
8152,2025-02-19 07:18:06.000000000,Air Fryer F,Eletrodomésticos,1139.4,2,0.08,2096.5,Florianópolis,Boleto
8156,2025-02-19 08:32:01.000000000,Fone J,Eletrônicos ,2617.74,4,0.1,9423.86,Brasília,Cartão de Crédito
8155,2025-02-19 09:24:14.000000000,Fone X,Eletrônicos,2957.24,5,0.17,12272.55,Belo Horizonte,Boleto
8157,2025-02-19 10:46:09.000000000,Calça C,Moda,326.14,2,0.16,547.92,Salvador,Cartão de Crédito
8158,2025-02-19 12:55:51.000000000,Camisa W,Moda,347.56,5,0.12,1529.26,Brasília,Cartão de Débito
8159,2025-02-19 16:08:30.000000000,Curso Online O,Educação,731.98,0,0.15,622.18,Curitiba,Boleto
8149,2025-02-19 16:12:40.000000000,Cafeteira L,Eletrodomésticos,1181.22,6,0.2,1889.95,Salvador,Cartão de Débito
8153,2025-02-19 18:50:11.000000000,Notebook Y,Eletrônicos,2957.81,5,0.06,13901.71,Recife,Cartão de Crédito
8150,2025-02-19 19:16:05.000000000,Fone C,Eletrônicos,1626.54,3,0.01,4830.82,Brasília,Cartão de Débito
8151,2025-02-19 20:01:51.000000000,Notebook S,Eletrônicos,2936.46,5,0.19,11892.66,Goiânia,Boleto
8148,2025-02-19 22:54:37.000000000,Jaqueta F,Moda,367.85,1,0.16,308.99,Campinas,Cartão de Débito
8172,2025-02-20 05:13:53.000000000,Cadeira C,Móveis,1791.17,6,0.03,1737.43,Salvador,Boleto
8165,2025-02-20 09:24:55.000000000,Cadeira D,Móveis,1723.34,3,0.18,4239.42,Goiânia,Cartão de Crédito
8161,2025-02-20 09:25:55.000000000,Tênis E,Moda,338.84,2,0.18,555.7,Fortaleza,Cartão de Crédito
8167,2025-02-20 11:23:38.000000000,Cafeteira L,Eletrodomésticos,1181.22,3,0.0,3543.66,Florianópolis,Pix
8163,2025-02-20 12:01:38.000000000,Curso Online O,Educação,731.98,4,0.02,2869.36,Rio de Janeiro,Cartão de Crédito
8160,2025-02-20 12:02:13.000000000,Cafeteira M,Eletrodomésticos ,1122.24,2,0.01,2222.04,Porto Alegre,Boleto
8168,2025-02-20 13:36:52.000000000,Curso Online L,Educação,649.58,3,0.07,1812.33,Brasília,Pix
8175,2025-02-20 15:05:05.000000000,Cadeira C,Móveis,1791.17,4,0.14,6161.62,Brasília,Boleto
8162,2025-02-20 15:10:01.000000000,Mesa F,Móveis,1613.02,3,0.15,4113.2,Campinas,Cartão de Crédito
9484,2025-02-20 15:34:17.000000000,Livro J,Livros,118.5,3,0.11,316.4,Goiânia,Cartão de Débito
8171,2025-02-20 15:43:46.000000000,Fone C,Eletrônicos,1626.54,4,0.15,5530.24,Porto Alegre,Pix
8166,2025-02-20 15:51:26.000000000,Air Fryer I,Eletrodomésticos,1210.71,3,0.12,3196.27,Brasília,Boleto
8173,2025-02-20 16:54:08.000000000,Monitor W,Eletrodomésticos,2892.83,5,0.03,14030.23,Recife,Pix
8174,2025-02-20 17:19:01.000000000,Livro A,Livros ,124.86,1,0.09,113.62,recife,Pix
8164,2025-02-20 18:26:11.000000000,Tênis Y,Moda,341.81,4,0.2,1093.79,Salvador,Boleto
8170,2025-02-20 18:50:55.000000000,Tênis E,Moda,338.84,4,0.17,1124.95,Brasília,Cartão de Crédito
8184,2025-02-21 08:50:23.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.05,1122.16,Goiânia,Cartão de Crédito
8188,2025-02-21 09:31:18.000000000,Livro F,Livros,123.97,1,0.15,105.37,Recife,Pix
8181,2025-02-21 11:04:49.000000000,Tênis E,Moda,338.84,1,0.09,308.34,Goiânia,Boleto
8194,2025-02-21 11:23:24.000000000,Mesa F,Móveis,1613.02,4,0.16,5419.75,Porto Alegre,Boleto
8192,2025-02-21 11:35:17.000000000,Tênis Y,Moda,341.81,5,0.13,1486.87,Campinas,Pix
8195,2025-02-21 12:33:06.000000000,Fone C,Eletrônicos,1626.54,3,0.09,4440.45,Salvador,Cartão de Débito
8182,2025-02-21 13:10:52.000000000,Smartphone P,Eletrônicos,3165.38,3,0.12,8356.6,Belo Horizonte,Boleto
8176,2025-02-21 13:24:32.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.13,2899.14,Recife,Cartão de Débito
8196,2025-02-21 13:30:30.000000000,Monitor W,Eletrônicos,2892.83,1,0.17,2401.05,Florianópolis,Pix
8179,2025-02-21 13:44:56.000000000,Tênis L,Moda,340.77,1,0.01,337.36,Recife,Boleto
8177,2025-02-21 13:51:18.000000000,Curso Online B,Educação,706.69,2,0.0,1413.38,Brasília,Cartão de Débito
8185,2025-02-21 15:30:13.000000000,Calça C,Moda,326.14,4,0.1,1174.1,Porto Alegre,Boleto
8190,2025-02-21 15:40:20.000000000,Mesa C,Móveis,1682.78,5,0.11,7488.37,Brasília,Boleto
8189,2025-02-21 16:14:26.000000000,Calça C,Moda,326.14,2,0.08,600.1,Brasília,Cartão de Débito
8186,2025-02-21 16:23:58.000000000,Air Fryer C,Eletrodomésticos,1110.78,2,0.12,1954.97,Brasília,Cartão de Crédito
8197,2025-02-21 17:42:27.000000000,Fone C,Eletrônicos,1626.54,3,0.01,4830.82,Campinas,Pix
8193,2025-02-21 18:00:53.000000000,Smartphone L,Eletrônicos,2719.35,4,0.08,10007.21,Goiânia,Cartão de Débito
9484,2025-02-21 18:31:53.000000000,Calça K,Moda,355.99,2,0.17,590.94,Goiânia,Boleto
8183,2025-02-21 19:32:19.000000000,Notebook H,Eletrônicos,2924.86,4,0.07,10880.48,Curitiba,Cartão de Crédito
8178,2025-02-21 19:54:07.000000000,Mesa R,Móveis,1692.0,4,0.07,6294.24,Rio de Janeiro,Boleto
8180,2025-02-21 20:01:47.000000000,Tênis Y,Moda,341.81,4,0.17,1134.81,Florianópolis,Cartão de Débito
8191,2025-02-21 22:12:08.000000000,Cadeira D,Móveis,1723.34,5,0.06,8099.7,Campinas,Boleto
8204,2025-02-22 01:14:05.000000000,Jaqueta F,Moda,367.85,2,0.06,691.56,Porto Alegre,Boleto
8203,2025-02-22 09:47:41.000000000,Tênis Y,Moda,341.81,1,0.13,297.37,Brasília,Boleto
8199,2025-02-22 11:41:15.000000000,Smartphone N,Eletrônicos,2795.97,2,0.11,4976.83,Belo Horizonte,Cartão de Crédito
8205,2025-02-22 11:50:21.000000000,Monitor W,Eletrônicos,2892.83,4,0.0,11571.32,São Paulo,Boleto
8202,2025-02-22 12:09:07.000000000,Livro A,Livros,124.86,5,0.18,511.93,Curitiba,Cartão de Débito
8201,2025-02-22 14:37:10.000000000,Smartphone L,Eletrônicos,2719.35,3,0.1,7342.24,Campinas,Pix
8200,2025-02-22 15:11:13.000000000,Calça M,Moda,359.68,3,0.0,1079.04,Campinas,Pix
8209,2026-01-15 10:00:00,Fone C,Eletrônicos,1626.54,1,0.07,1512.68,Belo Horizonte,Cartão de Débito
8208,2025-02-22 16:39:59.000000000,Cadeira D,Móveis,1723.34,1,0.17,1430.37,Recife,Boleto
8207,2025-02-22 17:22:58.000000000,Curso Online O,Educação,731.98,1,0.04,702.7,Porto Alegre,Cartão de Crédito
8198,2025-02-22 17:55:56.000000000,Jaqueta P,Moda,346.61,3,0.14,894.25,Brasília,Cartão de Crédito
8206,2025-02-22 19:57:33.000000000,Smartphone N,Eletrônicos,2795.97,2,0.03,5424.18,Rio de Janeiro,Pix
8218,2025-02-23 02:12:42.000000000,Camisa W,Moda,347.56,4,0.19,1126.09,Porto Alegre,Boleto
8214,2025-02-23 09:47:58.000000000,Smartphone N,Eletrônicos,2795.97,4,0.06,10512.85,Brasília,Cartão de Crédito
8210,2025-02-23 10:49:52.000000000,Monitor R,Eletrônicos,2873.03,2,0.03,5573.68,Recife,Boleto
8212,2025-02-23 10:57:17.000000000,Notebook Y,Eletrônicos,2957.81,1,0.05,2809.92,Campinas,Pix
8222,2025-02-23 11:30:29.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.12,5327.12,Fort@leza,Cartão de Débito
8220,2025-02-23 12:36:33.000000000,Curso Online O,Educação,731.98,1,0.05,695.38,Porto Alegre,Cartão de Crédito
8219,2025-02-23 12:54:11.000000000,Air Fryer F,Eletrodomésticos,1139.4,1,0.02,1116.61,Fortaleza,Cartão de Crédito
8223,2025-02-23 13:43:28.000000000,Smartphone N,Eletrônicos,2795.97,2,0.03,5424.18,Curitiba,Cartão de Crédito
8213,2025-02-23 14:02:20.000000000,Tênis E,Moda,338.84,2,0.04,650.57,Curitiba,Cartão de Crédito
8211,2025-02-23 14:19:40.000000000,Cadeira O,Móveis,1701.19,1,0.02,1667.17,Campinas,Cartão de Débito
8221,2025-02-23 14:44:41.000000000,Air Fryer C,Eletrodomésticos,1110.78,4,0.06,4176.53,Goiânia,Cartão de Débito
8226,2025-02-23 15:39:42.000000000,Jaqueta J,Moda,323.03,4,7%,1201.67,Goiânia,Cartão de Débito
8224,2025-02-23 16:05:33.000000000,Livro J,Livros,118.5,5,0.08,545.1,Salvador,Cartão de Crédito
8225,2025-02-23 16:59:59.000000000,Air Fryer I,Eletrodomésticos,1210.71,5,0.15,5145.52,Campinas,Pix
9484,2025-02-23 17:51:46.000000000,Curso Online B,Educação,706.69,4,0.05,2685.42,Salvador,Cartão de Débito
8216,2025-02-23 19:46:14.000000000,Mesa C,Móveis,1682.78,1,0.16,1413.54,Porto Alegre,Cartão de Crédito
8217,2025-02-23 20:44:41.000000000,Camisa W,Moda,347.56,1,0.09,316.28,Goiânia,Cartão de Crédito
8229,2025-02-24 06:38:52.000000000,Air Fryer F,Eletrodomésticos,1139.4,1,0.01,1128.01,Brasília,Boleto
8227,2025-02-24 07:31:42.000000000,Tênis L,Moda,340.77,2,0.02,667.91,Campinas,Boleto
8244,2025-02-24 09:58:30.000000000,Mesa C,Móveis,1682.78,3,0.11,4493.02,Brasília,Pix
8242,2025-02-24 11:01:58.000000000,Cafeteira J,Eletrodomésticos,1092.74,5,0.15,4644.14,Florianópolis,Cartão de Débito
8238,2025-02-24 12:10:23.000000000,Cafeteira L,Eletrodomésticos,1181.22,5,0.13,5138.31,Goiânia,Pix
8241,2025-02-24 12:21:51.000000000,Tênis E,Moda,338.84,3,0.08,935.2,Rio de Janeiro,Boleto
8235,2025-02-24 12:54:26.000000000,Air Fryer F,Eletrodomésticos,1139.4,2,0.16,1914.19,Curitiba,Pix
8230,2025-02-24 13:08:26.000000000,Livro A,Livros,124.86,4,0.1,449.5,São Paulo,Cartão de Crédito
8234,2025-02-24 13:11:56.000000000,Mesa R,Móveis,1692.0,5,0.12,7444.8,Belo Horizonte,Cartão de Débito
8243,2025-02-24 13:18:14.000000000,Air Fryer C,Eletrodomésticos,1110.78,2,0.15,1888.33,Florianópolis,Pix
8233,2025-02-24 13:56:57.000000000,Notebook Y,Eletrônicos,2957.81,5,0.06,13901.71,Campinas,Pix
8245,2025-02-24 14:25:04.000000000,Cafeteira J,Eletrodomésticos,1092.74,4,0.13,3802.74,Florianópolis,Pix
8239,2025-02-24 16:16:23.000000000,Smartphone N,Eletrônicos,2795.97,5,0.0,13979.85,Recife,Boleto
8236,2025-02-24 16:56:34.000000000,Cafeteira L,Eletrodomésticos,1181.22,4,0.17,3921.65,Brasília,Boleto
8232,2025-02-24 17:57:02.000000000,Camisa W,Moda,347.56,4,0.16,1167.8,Porto Alegre,Cartão de Débito
8231,2025-02-24 18:32:52.000000000,Cafeteira L,Eletrodomésticos,1181.22,1,0.18,968.6,Goiânia,Pix
8228,2025-02-24 18:57:08.000000000,Air Fryer I,Eletrodomésticos,1210.71,4,0.09,4406.98,Fortaleza,Pix
8240,2025-02-24 19:21:31.000000000,Fone X,Eletrônicos,2957.24,5,0.1,13307.58,Campinas,Pix
8237,2025-02-24 21:38:40.000000000,Smartphone N,Eletrônicos,2795.97,2,0.17,4641.31,Belo Horizonte,Pix
8247,2025-02-25 02:54:16.000000000,Mesa R,Móveis,1692.0,2,0.13,2944.08,Salvador,Credito
8259,2025-02-25 04:25:35.000000000,Jaqueta F,Moda,367.85,5,0.16,1544.97,Florianópolis,Boleto
8253,2025-02-25 08:49:02.000000000,Calça C,Moda,326.14,2,0.2,521.82,Recife,Boleto
8249,2025-02-25 08:49:20.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.03,3265.72,Salvador,Pix
8252,2025-02-25 10:03:07.000000000,Curso Online B,Educação,706.69,3,0.13,1844.46,Florianópolis,Boleto
8261,2025-02-25 10:06:27.000000000,Tênis E,Moda,338.84,3,0.12,894.54,Recife,Cartão de Débito
8251,2025-02-25 10:47:40.000000000,Mesa R,Móveis,1692.0,2,0.18,2774.88,Fortaleza,Cartão de Débito
8267,2025-02-25 12:03:10.000000000,Calça M,Moda,359.68,1,0.17,298.53,Porto Alegre,Cartao de Credito
8255,2025-02-25 13:30:02.000000000,Monitor R,Eletrônicos,2873.03,3,0.2,6895.27,Belo Horizonte,Cartão de Débito
8248,2025-02-25 13:32:14.000000000,Camisa W,Moda,347.56,4,0.15,1181.7,São Paulo,Boleto
8258,2025-02-25 13:56:37.000000000,Air Fryer C,Eletrodomésticos,1110.78,5,0.08,5109.59,Salvador,Boleto
8263,2025-02-25 14:05:32.000000000,Fone X,Eletrônicos,2957.24,3,0.16,7452.24,Florianópolis,Cartão de Débito
8250,2025-02-25 14:41:19.000000000,Calça K,Moda,355.99,3,0.05,1014.57,Rio de Janeiro,Pix
8257,2025-02-25 14:58:39.000000000,Curso Online O,Educação,731.98,3,0.09,1998.31,Recife,Boleto
8266,2025-02-25 15:50:24.000000000,Cadeira D,Móveis,1723.34,3,0.09,4704.72,Fortaleza,Cartão de Crédito
8246,2025-02-25 16:27:49.000000000,Air Fryer C,Eletrodomésticos ,1110.78,5,0.05,5276.2,Goiânia,Boleto
8254,2025-02-25 16:44:31.000000000,Fone C,Eletrônicos,1626.54,5,0.2,6506.16,Fortaleza,Pix
8260,2025-02-25 18:00:36.000000000,Cadeira C,Móveis,1791.17,5,0.16,7522.91,Goiânia,Boleto
8264,2025-02-25 18:28:29.000000000,Calça M,Moda,359.68,4,0.18,1179.75,Curitiba,Cartão de Débito
8265,2025-02-25 19:57:28.000000000,Monitor W,Eletrônicos,2892.83,3,0.04,8331.35,Recife,Cartão de Débito
8262,2025-02-25 21:00:52.000000000,Jaqueta J,Moda,323.03,4,0.12,1137.07,São Paulo,Cartão de Crédito
8256,2025-02-25 21:33:52.000000000,Camisa W,Moda,347.56,4,0.09,1265.12,Campinas,Pix
8280,2025-02-26 10:40:35.000000000,Livro F,Livros,123.97,1,0.02,121.49,Florianópolis,Cartão de Débito
8282,2025-02-26 11:07:27.000000000,Fone C,Eletrônicos,1626.54,3,0.13,4245.27,Goiânia,Cartão de Crédito
8275,2025-02-26 11:26:01.000000000,Monitor Q,Eletrônicos,2776.1,3,0.0,8328.3,Florianópolis,Cartão de Crédito
8269,2025-02-26 11:48:35.000000000,Notebook H,Eletrônicos,2924.86,3,0.11,7809.38,Florianópolis,Cartão de Crédito
8279,2025-02-26 11:52:16.000000000,Calça K,Moda ,355.99,4,0.03,1381.24,Goiânia,Boleto
8270,2025-02-26 12:02:15.000000000,Curso Online L,Educação,649.58,3,0.07,1812.33,Belo Horizonte,pix
8273,2025-02-26 12:52:01.000000000,Curso Online L,Educação,649.58,1,0.06,610.61,Salvador,Cartão de Crédito
8281,2025-02-26 13:03:23.000000000,Tênis E,Moda,338.84,1,0.19,274.46,Salvador,Pix
8276,2025-02-26 13:54:23.000000000,Calça C,Moda,326.14,5,0.0,1630.7,Porto Alegre,Pix
8278,2025-02-26 15:09:34.000000000,Tênis E,Moda,338.84,4,0.17,1124.95,Florianópolis,Cartão de Crédito
8274,2025-02-26 15:33:34.000000000,Curso Online L,Educação ,649.58,1,0.18,532.66,Campinas,Pix
8271,2025-02-26 15:49:46.000000000,Cafeteira M,Eletrodomésticos,1122.24,4,0.07,4174.73,Goiânia,boleto 
8272,2025-02-26 16:06:54.000000000,Fone X,Eletrônicos,2957.24,5,0.17,12272.55,Florianópolis,Cartão de Débito
8277,2025-02-26 18:37:51.000000000,Livro F,Livros,123.97,2,0.05,235.54,Campinas,Cartão de Crédito
8268,2025-02-26 19:02:37.000000000,Curso Online O,Educação,731.98,3,0.15,1866.55,Rio de Janeiro,Boleto
8283,2025-02-26 23:00:52.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.12,2932.46,Campinas,Cartão de Crédito
8292,2025-02-27 07:43:23.000000000,Air Fryer C,Eletrodomésticos,1110.78,2,0.17,1843.89,São Paulo,Boleto
8291,2025-02-27 09:13:36.000000000,Cadeira O,Móveis,1701.19,2,0.13,2960.07,Porto Alegre,Cartão de Crédito
8287,2025-02-27 09:16:08.000000000,Calça K,Moda,355.99,2,0.08,655.02,Belo Horizonte,Cartão de Débito
8297,2025-02-27 09:59:57.000000000,Camisa U,Moda,337.22,3,0.0,1011.66,Salvador,Cartão de Débito
8284,2025-02-27 13:31:13.000000000,Camisa V,Moda,301.91,1,0.03,292.85,Brasília,Pix
8296,2025-02-27 13:51:04.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.17,2765.84,Curitiba,Cartão de Débito
8301,2025-02-27 14:28:08.000000000,Notebook H,Eletrônicos,2924.86,5,0.16,12284.41,São Paulo,Cartão de Débito
8285,2025-02-27 14:31:01.000000000,Curso Online O,Educação,731.98,3,0.05,2086.14,Curitiba,debito
8293,2025-02-27 14:48:26.000000000,Camisa U,Moda,337.22,5,0.1,1517.49,Belo Horizonte,Cartão de Débito
8288,2025-02-27 14:58:44.000000000,Curso Online B,Educação,706.69,4,0.0,2826.76,Florianópolis,Cartão de Débito
8302,2025-02-27 15:39:16.000000000,Smartphone P,Eletrônicos,3165.38,3,0.12,8356.6,Curitiba,Boleto
8294,2025-02-27 15:40:59.000000000,Cafeteira M,Eletrodomésticos,1122.24,1,0.06,1054.91,Campinas,Cartão de Débito
8289,2025-02-27 15:52:34.000000000,Cadeira O,Móveis,1701.19,3,0.14,4389.07,Porto Alegre,Pix
8286,2025-02-27 16:24:28.000000000,Mesa R,Móveis,1692.0,3,0.13,4416.12,Brasília,Cartão de Crédito
8290,2025-02-27 19:02:40.000000000,Notebook S,Eletrônicos,2936.46,3,0.1,7928.44,Brasília,Pix
9484,2025-02-27 19:03:50.000000000,Cafeteira M,Eletrodomésticos,1122.24,3,0.2,2693.38,Goiânia,Cartão de Crédito
8295,2025-02-27 19:46:44.000000000,Curso Online B,Educação,706.69,5,0.03,3427.45,Goiânia,Pix
8298,2025-02-27 20:12:37.000000000,Mesa R,Móveis,1692.0,2,0.14,2910.24,Campinas,Cartão de Crédito
8300,2025-02-27 22:25:04.000000000,Jaqueta P,Moda,346.61,2,0.12,610.03,Recife,Pix
8322,2025-02-28 09:56:44.000000000,Air Fryer C,Eletrodomésticos,1110.78,3,0.18,2732.52,Fortaleza,Cartão de Crédito
8324,2025-02-28 10:06:36.000000000,Tênis Y,Moda,341.81,2,0.12,601.59, São Paulo ,Pix
8327,2025-02-28 10:11:05.000000000,Tênis L,Moda,340.77,3,0.09,930.3,Goiânia,Cartão de Débito
8317,2025-02-28 10:24:39.000000000,Air Fryer C,Eletrodomésticos,1110.78,4,0.02,4354.26,Curitiba,Cartão de Crédito
8311,2025-02-28 10:38:59.000000000,Cadeira D,Móveis,1723.34,3,0.16,4342.82,Florianópolis,Pix
8313,2025-02-28 10:47:19.000000000,Fone C,Eletrônicos,1626.54,2,0.12,2862.71,Salvador,Pix
8325,2025-02-28 11:38:59.000000000,Fone X,Eletrônicos,2957.24,4,0.04,11355.8,São Paulo,Boleto
8315,2025-02-28 12:30:04.000000000,Livro J,Livros,118.5,2,0.0,237.0,Florianópolis,Pix
8321,2025-02-28 13:37:54.000000000,Jaqueta F,Moda,367.85,3,0.1,993.2,Salvador,Cartão de Débito
8304,2025-02-28 14:11:12.000000000,Cadeira D,Móveis,1723.34,4,0.02,6755.49,Curitiba,Cartão de Débito
8309,2025-02-28 14:20:16.000000000,Livro A,Livros,124.86,2,0.15,212.26,Fortaleza,Pix
8307,2025-02-28 14:24:01.000000000,Notebook H,Eletrônicos,2924.86,5,0.2,11699.44,Porto Alegre,Cartão de Débito
8312,2025-02-28 14:33:28.000000000,Air Fryer C,Eletrodomésticos,1110.78,1,0.15,944.16,Fortaleza,Cartão de Crédito
8303,2025-02-28 14:57:57.000000000,Mesa F,Móveis,1613.02,0,0.02,4742.28,Porto Alegre,Cartão de Débito
8319,2025-02-28 15:21:07.000000000,Monitor Q,Eletrônicos,2776.1,1,0.16,2331.92,Goiânia,Pix
8310,2025-02-28 16:03:01.000000000,Cafeteira M,Eletrodomésticos,1122.24,5,0.13,4881.74,Rio de Janeiro,Pix
8305,2025-02-28 16:25:46.000000000,Air Fryer F,Eletrodomésticos,1139.4,1,0.13,991.28,Goiânia,Pix
8308,2025-02-28 16:54:52.000000000,Cadeira O,Móveis,1701.19,3,0.03,4950.46,SÃO PAULO,Boleto
8326,2025-02-28 17:05:24.000000000,Notebook Y,Eletrônicos,2957.81,1,0.16,2484.56,Florianópolis,Pix
8323,2025-02-28 18:46:23.000000000,Camisa V,Moda,301.91,1,0.16,253.6,São Paulo,Boleto
8314,2025-02-28 19:33:20.000000000,Calça M,Moda,359.68,5,0.03,1744.45,Salvador,Pix
8306,2025-02-28 19:39:54.000000000,Livro J,Livros,118.5,4,0.19,383.94,Fortaleza,Pix
8320,2025-02-28 19:42:09.000000000,Curso Online B,Educação,706.69,3,0.19,1717.26,Porto Alegre,Cartão de Débito
8318,2025-02-28 20:21:42.000000000,Cadeira D,Móveis,1723.34,4,0.17,5721.49,Salvador,Boleto
8316,2025-02-28 20:32:03.000000000,Camisa U,Moda,337.22,2,0.17,559.79,Fortaleza,Cartão de Débito
8328,2025-03-01 07:42:24.000000000,Calça C,Moda,326.14,5,0.11,1451.32,Porto Alegre,Cartão de Crédito
8331,2025-03-01 09:37:08.000000000,Smartphone P,Eletrônicos,3165.38,2,0.14,5444.45,São Paulo,Boleto
8337,2025-03-01 12:11:37.000000000,Fone X,Eletrônicos,2957.24,3,0.16,7452.24,São Paulo,Cartão de Débito
8335,2025-03-01 13:08:42.000000000,Tênis L,Moda,340.77,4,0.14,1172.25,Curitiba,Cartão de Crédito
8329,2025-03-01 13:12:08.000000000,Jaqueta P,Moda,346.61,4,0.17,1150.75,Goiânia,Cartão de Débito
8333,2025-03-01 13:15:20.000000000,Cadeira C,Móveis,1791.17,1,0.05,1701.61,Salvador,Cartão de Crédito
8339,2025-03-01 14:04:26.000000000,Air Fryer I,Eletrodomésticos,1210.71,1,0.17,1004.89,Florianópolis,Cartão de Débito
8330,2025-03-01 14:11:37.000000000,Calça M,Moda,359.68,4,0.09,1309.24,Florianópolis,Cartão de Débito
8338,2025-03-01 14:31:46.000000000,Air Fryer I,Eletrodomésticos,1210.71,1,0.04,1162.28,Goiânia,Cartão de Crédito
8334,2025-03-01 15:11:54.000000000,Smartphone P,Eletrônicos,3165.38,2,0.18,5191.22,Florianópolis,Boleto
8336,2025-03-01 17:18:47.000000000,Mesa R,Móveis,1692.0,5,0.19,6852.6,São Paulo,Cartão de Crédito
8332,2025-03-01 21:39:16.000000000,Monitor R,Eletrônicos,2873.03,4,0.2,9193.7,Recife,Cartão de Crédito
8344,2025-03-02 01:13:24.000000000,Monitor Q,Eletrônicos,2776.1,5,0.1,12492.45,Goiânia,Pix
8354,2025-03-02 08:55:27.000000000,Mesa C,Móveis,1682.78,1,0.08,1548.16,Salvador,Boleto
8349,2025-03-02 09:12:51.000000000,Camisa V,Eletrônicos,301.91,3,0.07,842.33,Salvador,Pix
8347,2025-03-02 12:09:58.000000000,Tênis L,Moda,340.77,2,0.05,647.46,Salvador,Boleto
8342,2025-03-02 12:58:22.000000000,Tênis E,Moda,338.84,1,0.08,311.73,Salvador,Boleto
8346,2025-03-02 13:38:42.000000000,Tênis E,Moda,338.84,2,0.04,650.57,Rio de Janeiro,Cartão de Débito
8343,2025-03-02 14:07:00.000000000,Smartphone L,Eletrônicos,2719.35,4,0.03,10551.08,Recife,Cartão de Débito
8348,2025-03-02 15:24:46.000000000,Jaqueta F,Moda,367.85,5,0.1,1655.32,Curitiba,Cartão de Crédito
8351,2025-03-02 16:12:24.000000000,Curso Online O,Educação,731.98,4,0.07,2722.97,Brasília,Cartão de Débito
8352,2025-03-02 17:15:37.000000000,Tênis E,Moda,338.84,1,0.07,315.12,Rio de Janeiro,Cartão de Crédito
8341,2025-03-02 17:38:59.000000000,Mesa R,Móveis,1692.0,3,0.11,4517.64,Recife,Boleto
8345,2025-03-02 18:47:51.000000000,Jaqueta J,Moda,323.03,3,0.03,940.02,Fortaleza,Pix
8340,2025-03-02 19:20:34.000000000,Notebook S,Eletrônicos,2936.46,5,0.1,13214.07,Salvador,Cartão de Crédito
8350,2025-03-02 20:44:59.000000000,Cafeteira L,Eletrodomésticos,1181.22,3,0.01,3508.22,Curitiba,Cartão de Crédito
8353,2025-03-02 21:55:09.000000000,Air Fryer F,Eletrodomésticos,1139.4,4,0.01,4512.02,Florianópolis,Cartao de Credito
8359,2025-03-03 06:21:00.000000000,Air Fryer C,Eletrodomésticos,1110.78,1,0.12,977.49,Rio de Janeiro,Pix
8369,2025-03-03 06:38:12.000000000,Calça M,Moda,359.68,5,0.07,1672.51,Campinas,Boleto
8361,2025-03-03 07:20:17.000000000,Notebook Y,Eletrônicos,2957.81,1,0.03,2869.08,Fortaleza,Cartão de Débito
8371,2025-03-03 10:32:16.000000000,Calça C,Moda,326.14,5,0.04,1565.47,Florianópolis,Boleto
8356,2025-03-03 13:17:55.000000000,Jaqueta J,Moda,323.03,3,0.13,843.11,Brasília,Cartão de Crédito
8364,2025-03-03 13:44:06.000000000,Notebook S,Eletrônicos,2936.46,2,0.13,5109.44,Curitiba,Boleto
8368,2025-03-03 13:45:48.000000000,Livro A,Livros,124.86,2,0.09,227.25,Goiânia,Pix
8358,2025-03-03 13:55:05.000000000,Curso Online B,Educação,706.69,1,0.09,643.09,Campinas,Cartão de Débito
8367,2025-03-03 14:41:30.000000000,Camisa W,Moda,347.56,2,0.16,583.9,Rio de Janeiro,Cartão de Crédito
